request_started_at,first_raw_event_ms,first_nonempty_text_ms,first_20_text_chars_ms,total_ms,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,retries,error,raw_events,response_chars,request_id,response_model,requested_service_tier,response_service_tier,azure_region,workload,provider,requested_model,iteration,request_shape_sha256,message_count,tool_count
2026-08-28T12:19:54.250724+00:00,1388.8410090003163,1792.2202520003339,1796.6404790004162,1811.0927850011649,10031,10028,3,35,0,null,35,98,chatcmpl-EHpqkBkXmfodWxy1pnhPKt7Av3NsC,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,15,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:19:56.063509+00:00,1784.9655649988563,1812.3063369985175,1815.7894739997573,1823.5971409994818,10031,10028,3,35,0,null,35,98,chatcmpl-EHpqmrPBZ2yMrdZ3giXJLuMJ8Q7wO,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,16,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:19:57.887897+00:00,1161.4792700002,1599.0047100003721,1601.457926999501,1611.3750109998364,10031,10028,3,35,0,null,35,98,chatcmpl-EHpqoJ4xYN3ZhNPilSBroWjPjyjUb,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,17,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:19:59.500033+00:00,1319.432295000297,1332.2766630008118,1335.0259620001452,1349.949560000823,10031,10028,3,35,0,null,35,98,chatcmpl-EHpqpNzYkwizHlhnTDpvB50fUUmxi,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,18,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:00.851569+00:00,1053.3781480007747,1413.2586030009406,1418.4294500009855,1434.76988600014,10031,10028,3,34,0,null,34,90,chatcmpl-EHpqrV5UvwBPPgpwWOCT6UU6f4e1X,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,19,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:02.287842+00:00,1284.9133189993154,1343.066026998713,1345.1443159992778,1350.7164799993916,10031,10028,3,24,0,null,24,61,chatcmpl-EHpqsgjCzrS6zc2LMlkbT6A7rhDAa,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,20,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:03.639777+00:00,1276.7842630000814,1394.0582030008954,1396.2041539998609,1406.2464510006976,10031,10028,3,36,0,null,36,102,chatcmpl-EHpquiZOzzKanlEI1eAC3qHjs5Tr8,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,21,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:05.047567+00:00,1479.202473999976,1813.6709700011124,1818.1417800005875,1826.0209350009973,10031,10028,3,24,0,null,24,60,chatcmpl-EHpqvAaZHnA2URD8nXwcleXyvl0mo,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,22,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:06.875005+00:00,1215.2432660004706,1256.3241470015782,1260.5125670015696,1266.6877360006765,10031,10028,3,24,0,null,24,60,chatcmpl-EHpqxhcAGoqjgieApYgmf1yWx6ZfU,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,23,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:08.142754+00:00,1278.1936430001224,1687.440802999845,1690.4556050012616,1704.907085000741,10031,10028,3,35,0,null,35,98,chatcmpl-EHpqy5TElBn6vFfeyXD4WeKhvVkPV,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,24,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:09.849578+00:00,1619.3736509994778,1620.4611560006015,1622.518879999916,1627.2145059992909,10031,10028,3,19,0,null,19,47,chatcmpl-EHpr070tOH9Y9j17ZxZugq5DNWPMx,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,25,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:11.478288+00:00,1321.0643799993704,1350.9904549991916,1351.3628420005261,1353.9670049995038,10031,10028,3,25,0,null,25,74,chatcmpl-EHpr1z7XSXYTwJD4fU03U6pS6gWMQ,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,26,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:12.832906+00:00,1196.229694000067,1368.3639710015996,1370.5867100015894,1380.8299360007368,10031,10028,3,35,0,null,35,98,chatcmpl-EHpr3X2pOagTrlxpfVQjhVswyvvQW,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,27,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:14.215417+00:00,1827.073795000615,1871.557507000034,1873.3858489995328,1877.942933999293,10031,10028,3,24,0,null,24,60,chatcmpl-EHpr4QreIhpUH3mKOmuuu2qRqdaOd,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,28,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:16.094580+00:00,1211.3943559998006,1276.201647000562,1278.6901199997374,1284.71153800092,10031,10028,3,24,0,null,24,60,chatcmpl-EHpr6YvHWJFqdXHEwhwCpGZ0dBnbf,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,29,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:17.380441+00:00,1080.0708799997665,1460.3884259995539,1462.5588700000662,1468.8477800009423,10031,10028,3,24,0,null,24,60,chatcmpl-EHpr7sEzeJHp1VbHBmbKlynaf5kxC,gpt-5.6-terra-2026-07-09,default,default,Poland Central,warm,azure,gpt-5.6-terra,30,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:18.850741+00:00,1250.1064669995685,1627.7507049999258,1628.465462999884,1630.4410159991676,10031,10028,3,24,0,null,24,60,chatcmpl-EHpr94gIecBsBguYnDsaLb1MsnyXm,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,1,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:20.481704+00:00,2047.286498000176,2134.276160999434,2137.41126000059,2154.7048770007677,10031,10028,3,35,0,null,35,98,chatcmpl-EHprAocnwWusrEoYimO5C2bPIjxl8,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,2,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:22.638310+00:00,1529.875935999371,1532.1381489993655,1535.8622209987516,1550.5773539989605,10031,10028,3,36,0,null,36,102,chatcmpl-EHprDKXzeQIldE51Yo5rgyhphyMHn,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,3,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:24.190440+00:00,1818.2895530007954,1946.8708670010528,1948.1708149996848,1952.7352860004612,10031,10028,3,35,0,null,35,98,chatcmpl-EHprEtiQm4elRJ6mqpQEnaSxDoZML,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,4,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:26.143680+00:00,1607.7775550002116,1645.9185989988327,1648.735790999126,1661.701245999211,10031,10028,3,30,0,null,30,88,chatcmpl-EHprGl4DlXuYpVq8BQmOR7VPbJSFm,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,5,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:27.806443+00:00,1480.77242600084,1587.6264040016395,1589.7489610015327,1605.7918100013922,10031,10028,3,35,0,null,35,98,chatcmpl-EHprI1Vpdw83OMhV7AP79bRBuczjp,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,6,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:29.413696+00:00,1749.6901230006188,2126.6019780014176,2128.94295300066,2142.5423750006303,10031,10028,3,37,0,null,37,112,chatcmpl-EHprJjooJk0y21dSEM0x5U8Hl0g37,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,7,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:31.558115+00:00,1413.6495100010507,1553.5177950005163,1554.2487940001593,1558.844217001024,10031,10028,3,35,0,null,35,98,chatcmpl-EHprLZP2OkgEWEfXhRgGR2LF2yB5v,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,8,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:33.117504+00:00,1298.8935590001347,1800.0146279991895,1802.2891780001373,1810.1611140009481,10031,10028,3,35,0,null,35,98,chatcmpl-EHprNa7bowlamRZf41ywLKcBcLeQM,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,9,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:34.928365+00:00,1731.3968160015065,1865.74859600114,1868.3276740011934,1875.2345210014028,10031,10028,3,24,0,null,24,60,chatcmpl-EHprPTCBC7A0VfZLz8tVzmAMPHFcJ,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,10,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:36.805685+00:00,1697.4918089999846,1699.1417230001389,1700.6236119996174,1711.9469350000145,10031,10028,3,30,0,null,30,87,chatcmpl-EHprR3Efhpu7Vq0zpl2fZOL6viYzA,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,11,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:38.519859+00:00,1826.1145950000355,1880.5684540002403,1882.7676750006503,1894.1389440005878,10031,10028,3,35,0,null,35,98,chatcmpl-EHprSR2QrJawTMti9R2RcCSKkfdBK,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,12,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:40.415617+00:00,1783.252901999731,2182.2213969990116,2184.5662199993967,2193.1376769989583,10031,10028,3,35,0,null,35,98,chatcmpl-EHprUIUGH4wKd81RwFiiZXAhrmoml,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,13,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:42.609881+00:00,1525.0195629996597,1532.121353000548,1533.0255280005076,1543.6992760005523,10031,10028,3,30,0,null,30,87,chatcmpl-EHprXA94E8QAtV8VzWa1nYrF7ylpB,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,14,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:44.154734+00:00,1401.017768001111,1832.7930590003234,1835.2580459995806,1843.5300090004603,10031,10028,3,24,0,null,24,60,chatcmpl-EHprYvX9nTk6QbmSASHuLYyQB5ey8,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,15,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:46.000432+00:00,1413.1263660001423,1923.1224430004659,1926.6064890016423,1943.857135000144,10031,10028,3,36,0,null,36,102,chatcmpl-EHprawcZbL2zj2ysowj5dKy3GCAjM,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,16,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:47.945929+00:00,1512.9199940001854,1550.835634001487,1552.9813200009812,1561.0338750011579,10031,10028,3,35,0,null,35,98,chatcmpl-EHprc1pia7ws4ZT2wF4tyQVhjoo0Z,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,17,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:49.508016+00:00,1488.399619998745,1498.369509999975,1501.3434789998428,1518.0252469999687,10031,10028,3,35,0,null,35,98,chatcmpl-EHprdBUh95WrMBiTjbmS7sFfTtLz0,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,18,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:51.027088+00:00,1321.9541499984189,1708.7066770000092,1711.2590599990654,1728.2860049999726,10031,10028,3,35,0,null,35,98,chatcmpl-EHprfihB9ZZgTbyuauffNMl6IALWO,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,19,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
2026-08-28T12:20:52.756950+00:00,1516.3533920003829,1517.917118000696,1519.5516109997698,1534.6467990002566,10031,10028,3,30,0,null,30,87,chatcmpl-EHprhGwS2GkYjmFsDFLiF9xZOk1wV,gpt-5.6-terra-2026-07-09,priority,priority,Poland Central,warm,azure,gpt-5.6-terra,20,6cc90b0592c68d2bae6c0e7672a99a5ca54de69773d6903e12eee4ba95497456,3,4
